"","Genus","Species"
"Otu06857",NA,NA
"Otu06858",NA,NA
"Otu06859",NA,NA
"Otu06861",NA,NA
"Otu06863",NA,NA
"Otu06864",NA,NA
"Otu06865",NA,NA
"Otu06867",NA,NA
"Otu06868",NA,NA
"Otu06871",NA,NA
"Otu06872",NA,NA
"Otu06875","Chryseobacterium","arthrosphaerae/contaminans/cucumeris/culicis/gleum/indologenes/jejuense/joostei/lactis/letacus/oncorhynchi/rhizosphaerae/tructae/ureilyticum/viscerum"
"Otu06876",NA,NA
"Otu06877",NA,"longus/meromictius"
"Otu06878",NA,NA
"Otu06879",NA,NA
"Otu06880","Sphingomonas","yunnanensis"
"Otu06883",NA,NA
"Otu06884",NA,NA
"Otu06888",NA,NA
"Otu06890",NA,NA
"Otu06894",NA,NA
"Otu06898",NA,NA
"Otu06899","Lactobacillus","vaginalis"
"Otu06901",NA,NA
"Otu06902","Eubacterium","tenue"
"Otu06905",NA,NA
"Otu06906",NA,NA
"Otu06907",NA,NA
"Otu06908","Stenotrophomonas","maltophilia/rhizophila"
"Otu06909",NA,NA
"Otu06910",NA,NA
"Otu06911",NA,NA
"Otu06912",NA,NA
"Otu06913",NA,NA
"Otu06915",NA,NA
"Otu06917",NA,NA
"Otu06919",NA,NA
"Otu06921",NA,NA
"Otu06922",NA,NA
"Otu06926",NA,NA
"Otu06927",NA,NA
"Otu06930","Pseudonocardia","autotrophica/halophobica/kujensis/profundimaris/yuanmonensis"
"Otu06932",NA,NA
"Otu06933",NA,NA
"Otu06934",NA,NA
"Otu06937",NA,NA
"Otu06938",NA,NA
"Otu06939",NA,NA
"Otu06940",NA,NA
"Otu06941",NA,NA
"Otu06942",NA,NA
"Otu06943",NA,NA
"Otu06944",NA,NA
"Otu06950",NA,NA
"Otu06952","Streptococcus","anginosus/constellatus/intermedius/milleri/mitis/sanguinis/suis"
"Otu06953",NA,NA
"Otu06954",NA,NA
"Otu06955",NA,NA
"Otu06956",NA,NA
"Otu06959",NA,NA
"Otu06963",NA,NA
"Otu06964",NA,NA
"Otu06965",NA,NA
"Otu06966",NA,NA
"Otu06969","Altererythrobacter","marinus"
"Otu06970",NA,NA
"Otu06973",NA,NA
"Otu06974",NA,NA
"Otu06975",NA,NA
"Otu06976",NA,NA
"Otu06977",NA,NA
"Otu06978",NA,NA
"Otu06979",NA,NA
"Otu06980",NA,NA
"Otu06981",NA,NA
"Otu06982",NA,NA
"Otu06983",NA,NA
"Otu06985",NA,NA
"Otu06986",NA,NA
"Otu06987",NA,NA
"Otu06988",NA,NA
"Otu06989",NA,NA
"Otu06990",NA,NA
"Otu06991",NA,NA
"Otu06994",NA,NA
"Otu06996",NA,NA
"Otu06997",NA,NA
"Otu06999",NA,NA
"Otu07000",NA,NA
"Otu07002",NA,NA
"Otu07004",NA,NA
"Otu07005",NA,NA
"Otu07007",NA,NA
"Otu07008",NA,NA
"Otu07009",NA,NA
"Otu07011",NA,NA
"Otu07015",NA,NA
"Otu07016",NA,NA
"Otu07017",NA,NA
"Otu07018",NA,NA
"Otu07020",NA,NA
"Otu07021",NA,NA
"Otu07022",NA,NA
"Otu07024",NA,NA
"Otu07025",NA,NA
"Otu07029",NA,NA
"Otu07030","Brachybacterium","horti/nesterenkovii/rhamnosum/squillarum/zhongshanense"
"Otu07034",NA,NA
"Otu07035","Roseivirga","spongicola"
"Otu07038",NA,NA
"Otu07039",NA,NA
"Otu07041",NA,NA
"Otu07042",NA,NA
"Otu07043",NA,NA
"Otu07044",NA,NA
"Otu07045",NA,NA
"Otu07046",NA,NA
"Otu07047",NA,NA
"Otu07050","Francisella","halioticida/philomiragia"
"Otu07051",NA,NA
"Otu07053",NA,NA
"Otu07054",NA,NA
"Otu07055",NA,NA
"Otu07056",NA,NA
"Otu07058",NA,NA
"Otu07059",NA,NA
"Otu07060",NA,NA
"Otu07062",NA,NA
"Otu07063",NA,NA
"Otu07065",NA,NA
"Otu07066",NA,NA
"Otu07067",NA,NA
"Otu07068",NA,NA
"Otu07069",NA,NA
"Otu07070",NA,NA
"Otu07071",NA,NA
"Otu07073",NA,NA
"Otu07074",NA,NA
"Otu07075",NA,NA
"Otu07076",NA,NA
"Otu07079",NA,NA
"Otu07084",NA,NA
"Otu07086",NA,NA
"Otu07087",NA,NA
"Otu07088",NA,NA
"Otu07089",NA,NA
"Otu07090",NA,NA
"Otu07091",NA,NA
"Otu07092",NA,NA
"Otu07094",NA,NA
"Otu07095",NA,NA
"Otu07096",NA,NA
"Otu07097",NA,NA
"Otu07098",NA,NA
"Otu07099","Hydrogenophaga","atypica/caeni/defluvii/intermedia"
"Otu07100",NA,NA
"Otu07101",NA,NA
"Otu07102",NA,NA
"Otu07103",NA,NA
"Otu07106",NA,NA
"Otu07109",NA,NA
"Otu07110",NA,NA
"Otu07111",NA,NA
"Otu07112",NA,NA
"Otu07113",NA,NA
"Otu07114",NA,NA
"Otu07115",NA,NA
"Otu07116",NA,NA
"Otu07118",NA,NA
"Otu07120",NA,NA
"Otu07121",NA,NA
"Otu07122",NA,NA
"Otu07123",NA,NA
"Otu07124","Nitratireductor","aquibiodomus/aquimarinus/kimnyeongensis"
"Otu07126",NA,NA
"Otu07127",NA,NA
"Otu07129",NA,NA
"Otu07132",NA,NA
"Otu07133",NA,NA
"Otu07134",NA,NA
"Otu07136",NA,NA
"Otu07137",NA,NA
"Otu07139",NA,NA
"Otu07140",NA,NA
"Otu07141",NA,NA
"Otu07142",NA,NA
"Otu07143",NA,NA
"Otu07144","Nocardiopsis","aegyptia/alba/dassonvillei/flavescens/halotolerans/lucentensis/metallicus/sinuspersici/synnemataformans/tangguensis/tropica/umidischolae/valliformis"
"Otu07145",NA,NA
"Otu07148",NA,NA
"Otu07150",NA,NA
"Otu07151",NA,NA
"Otu07152",NA,NA
"Otu07154",NA,NA
"Otu07155",NA,NA
"Otu07158",NA,NA
"Otu07159",NA,NA
"Otu07160",NA,NA
"Otu07161",NA,NA
"Otu07164",NA,NA
"Otu07166",NA,NA
"Otu07168",NA,NA
"Otu07169",NA,NA
"Otu07170",NA,NA
"Otu07171",NA,NA
"Otu07172",NA,NA
"Otu07174",NA,NA
"Otu07175",NA,NA
"Otu07176",NA,NA
"Otu07178",NA,NA
"Otu07179",NA,NA
"Otu07181",NA,NA
"Otu07182",NA,NA
"Otu07184",NA,NA
"Otu07185",NA,NA
"Otu07186",NA,NA
"Otu07187",NA,"altitudinis/amyloliquefaciens/anthracis/bingmayongensis/bombysepticus/cereus/coagulans/cytotoxicus/firmus/gaemokensis/licheniformis/manliponensis/megaterium/meqaterium/mycoides/nealsonii/oryzaecorticis/phage/pneumoniae/pseudomycoides/pumilus/salmalaya/samanii/subtilis/thuringiensis/toyonensis/weihenstephanensis/wiedmannii"
"Otu07188",NA,NA
"Otu07190",NA,NA
"Otu07191",NA,NA
"Otu07192",NA,NA
"Otu07193",NA,NA
"Otu07194",NA,NA
"Otu07195",NA,NA
"Otu07197",NA,NA
"Otu07198",NA,NA
"Otu07200",NA,NA
"Otu07201",NA,NA
"Otu07202",NA,NA
"Otu07203",NA,NA
"Otu07204",NA,NA
"Otu07205",NA,NA
"Otu07206",NA,NA
"Otu07207","Acinetobacter","kookii/lwoffii"
"Otu07209",NA,NA
"Otu07210",NA,NA
"Otu07212",NA,NA
"Otu07213",NA,NA
"Otu07214",NA,NA
"Otu07215",NA,NA
"Otu07216",NA,NA
"Otu07217",NA,NA
"Otu07218",NA,NA
"Otu07219",NA,NA
"Otu07220",NA,NA
"Otu07221",NA,NA
"Otu07222",NA,NA
"Otu07226",NA,NA
"Otu07227",NA,NA
"Otu07229",NA,NA
"Otu07230",NA,NA
"Otu07232",NA,NA
"Otu07235",NA,NA
"Otu07236",NA,NA
"Otu07237",NA,NA
"Otu07238","Arthrobacter","agilis/pityocampae"
"Otu07241",NA,NA
"Otu07243",NA,NA
"Otu07245",NA,NA
"Otu07246",NA,NA
"Otu07247",NA,NA
"Otu07249",NA,NA
"Otu07255",NA,NA
"Otu07256",NA,NA
"Otu07258",NA,NA
"Otu07259",NA,NA
"Otu07261",NA,NA
"Otu07262",NA,NA
"Otu07264",NA,NA
"Otu07267",NA,NA
"Otu07268",NA,NA
"Otu07269",NA,NA
"Otu07270",NA,NA
"Otu07271",NA,NA
"Otu07272",NA,NA
"Otu07273",NA,NA
"Otu07275",NA,NA
"Otu07277",NA,NA
"Otu07278",NA,NA
"Otu07279",NA,NA
"Otu07280",NA,NA
"Otu07281",NA,NA
"Otu07282",NA,NA
"Otu07283",NA,NA
"Otu07285",NA,NA
"Otu07286",NA,NA
"Otu07287",NA,NA
"Otu07288",NA,NA
"Otu07290",NA,NA
"Otu07295",NA,NA
"Otu07298","Skermanella","aerolata/rosea"
"Otu07299",NA,NA
"Otu07300",NA,NA
"Otu07301",NA,NA
"Otu07302","Vibrio","parahaemolyticus"
"Otu07303",NA,NA
"Otu07306",NA,NA
"Otu07308",NA,NA
"Otu07309",NA,NA
"Otu07313","Actinomyces","dentalis/orihominis"
"Otu07314",NA,NA
"Otu07316",NA,NA
"Otu07318",NA,NA
"Otu07321",NA,NA
"Otu07325",NA,NA
"Otu07326",NA,NA
"Otu07327",NA,NA
"Otu07328",NA,NA
"Otu07330",NA,NA
"Otu07331",NA,NA
"Otu07332",NA,NA
"Otu07333",NA,NA
"Otu07334",NA,NA
"Otu07335","Methylobacterium","dankookense"
"Otu07336",NA,NA
"Otu07337",NA,NA
"Otu07338",NA,NA
"Otu07339",NA,"denitrificans/elongata/meningitidis"
"Otu07340",NA,NA
"Otu07341",NA,NA
"Otu07342",NA,NA
"Otu07343",NA,NA
"Otu07345",NA,NA
"Otu07346",NA,NA
"Otu07348",NA,NA
"Otu07349",NA,NA
"Otu07350",NA,NA
"Otu07353",NA,NA
"Otu07355",NA,NA
"Otu07357",NA,NA
"Otu07358",NA,NA
"Otu07359","Oricola","cellulosilytica"
"Otu07360",NA,NA
"Otu07361",NA,NA
"Otu07363",NA,NA
"Otu07364",NA,NA
"Otu07365",NA,NA
"Otu07367",NA,NA
"Otu07368",NA,NA
"Otu07369",NA,NA
"Otu07372",NA,NA
"Otu07373",NA,NA
"Otu07376",NA,NA
"Otu07377",NA,NA
"Otu07379",NA,NA
"Otu07380",NA,NA
"Otu07381",NA,NA
"Otu07382",NA,NA
"Otu07383",NA,NA
"Otu07384",NA,NA
"Otu07385","Wandonia","haliotis"
"Otu07386",NA,NA
"Otu07390",NA,NA
"Otu07392",NA,NA
"Otu07393",NA,NA
"Otu07394",NA,NA
"Otu07395",NA,NA
"Otu07396",NA,NA
"Otu07400","Neisseria","oralis"
"Otu07401",NA,NA
"Otu07402",NA,NA
"Otu07403",NA,NA
"Otu07406",NA,NA
"Otu07408",NA,NA
"Otu07409",NA,NA
"Otu07412",NA,NA
"Otu07413",NA,NA
"Otu07415",NA,NA
"Otu07418",NA,NA
"Otu07419",NA,NA
"Otu07420",NA,NA
"Otu07421",NA,NA
"Otu07425",NA,NA
"Otu07426",NA,NA
"Otu07427",NA,NA
"Otu07429",NA,NA
"Otu07431",NA,NA
"Otu07432","Patulibacter","minatonensis"
"Otu07434",NA,NA
"Otu07435",NA,NA
"Otu07437",NA,NA
"Otu07439",NA,NA
"Otu07440",NA,NA
"Otu07443",NA,NA
"Otu07444",NA,NA
"Otu07445",NA,NA
"Otu07446",NA,NA
"Otu07447",NA,NA
"Otu07449",NA,NA
"Otu07455",NA,NA
"Otu07456",NA,NA
"Otu07457",NA,NA
"Otu07458",NA,NA
"Otu07459",NA,NA
"Otu07462",NA,NA
"Otu07464",NA,NA
"Otu07465",NA,NA
"Otu07467",NA,NA
"Otu07469",NA,NA
"Otu07470",NA,NA
"Otu07472",NA,NA
"Otu07473",NA,NA
"Otu07474",NA,NA
"Otu07476",NA,NA
"Otu07477",NA,NA
"Otu07478",NA,NA
"Otu07484",NA,NA
"Otu07485",NA,NA
"Otu07486",NA,NA
"Otu07487",NA,NA
"Otu07488",NA,NA
"Otu07490",NA,NA
"Otu07491",NA,NA
"Otu07492",NA,NA
"Otu07493",NA,NA
"Otu07494",NA,NA
"Otu07496",NA,NA
"Otu07497",NA,NA
"Otu07498",NA,NA
"Otu07500",NA,NA
"Otu07501","Photobacterium","aquimaris/iliopiscarium/kishitanii/leiognathi/phosphoreum/piscicola/sanguinicancri/swingsii"
"Otu07502",NA,NA
"Otu07505",NA,NA
"Otu07506",NA,NA
"Otu07509",NA,NA
"Otu07513","Prevotella","nanceiensis"
"Otu07514",NA,NA
"Otu07515",NA,NA
"Otu07518",NA,NA
"Otu07521",NA,NA
"Otu07522",NA,NA
"Otu07524",NA,NA
"Otu07526",NA,NA
"Otu07528",NA,NA
"Otu07530",NA,NA
"Otu07531",NA,NA
"Otu07532",NA,NA
"Otu07533",NA,NA
"Otu07534",NA,NA
"Otu07537",NA,NA
"Otu07538",NA,NA
"Otu07539",NA,NA
"Otu07540",NA,NA
"Otu07541","Algisphaera","agarilytica"
"Otu07542",NA,NA
"Otu07544",NA,NA
"Otu07545",NA,NA
"Otu07546",NA,NA
"Otu07548","Paracoccus","sphaerophysae"
"Otu07549",NA,NA
"Otu07553",NA,NA
"Otu07554",NA,NA
"Otu07556",NA,NA
"Otu07557",NA,NA
"Otu07558",NA,NA
"Otu07560",NA,NA
"Otu07562",NA,NA
"Otu07563",NA,NA
"Otu07564",NA,NA
"Otu07565",NA,NA
"Otu07571",NA,NA
"Otu07573",NA,NA
"Otu07575",NA,NA
"Otu07576","Granulicatella","elegans"
"Otu07577",NA,NA
"Otu07578",NA,NA
"Otu07579",NA,NA
"Otu07580",NA,NA
"Otu07581",NA,NA
"Otu07582",NA,NA
"Otu07584",NA,NA
"Otu07585",NA,NA
"Otu07586",NA,NA
"Otu07587",NA,NA
"Otu07588",NA,NA
"Otu07590",NA,NA
"Otu07594",NA,"citreus/columbae/flavidum/ginsengisoli/koreense/maitriensis/maritimus/okeanokoites/pelagicus/plakortidis/pocheonensis/rifietoensis"
"Otu07595",NA,NA
"Otu07596",NA,NA
"Otu07598",NA,NA
"Otu07599","Brevundimonas","alba/basaltis/denitrificans/subvibrioides"
"Otu07600",NA,NA
"Otu07601",NA,NA
"Otu07602",NA,NA
"Otu07603","Acinetobacter","bohemicus/movanagherensis"
"Otu07604",NA,NA
"Otu07605","Salinicola","salarius/socius"
"Otu07607",NA,NA
"Otu07609",NA,NA
"Otu07610",NA,NA
"Otu07614",NA,NA
"Otu07616",NA,NA
"Otu07617",NA,NA
"Otu07618",NA,NA
"Otu07619",NA,NA
"Otu07620",NA,NA
"Otu07621",NA,NA
"Otu07623",NA,NA
"Otu07624",NA,NA
"Otu07625",NA,NA
"Otu07626",NA,NA
"Otu07629",NA,NA
"Otu07632",NA,NA
"Otu07634",NA,NA
"Otu07635",NA,NA
"Otu07636",NA,NA
"Otu07637",NA,NA
"Otu07638",NA,NA
"Otu07639",NA,NA
"Otu07641",NA,NA
"Otu07643",NA,NA
"Otu07644",NA,NA
"Otu07645",NA,NA
"Otu07646",NA,NA
"Otu07647",NA,NA
"Otu07649",NA,NA
"Otu07650",NA,NA
"Otu07652",NA,NA
"Otu07656",NA,NA
"Otu07659",NA,NA
"Otu07663",NA,NA
"Otu07664","Romboutsia","ilealis/timonensis"
"Otu07665",NA,NA
"Otu07667",NA,NA
"Otu07669",NA,NA
"Otu07670",NA,NA
"Otu07672",NA,NA
"Otu07674",NA,NA
"Otu07676",NA,NA
"Otu07677",NA,NA
"Otu07680",NA,NA
"Otu07682",NA,NA
"Otu07683",NA,NA
"Otu07684",NA,NA
"Otu07686",NA,NA
"Otu07689",NA,NA
"Otu07690",NA,NA
"Otu07691",NA,NA
"Otu07692",NA,NA
"Otu07693",NA,NA
"Otu07694",NA,NA
"Otu07695",NA,NA
"Otu07696",NA,NA
"Otu07701",NA,NA
"Otu07702",NA,NA
"Otu07706",NA,NA
"Otu07707",NA,NA
"Otu07708",NA,NA
"Otu07716",NA,NA
"Otu07717",NA,NA
"Otu07718",NA,NA
"Otu07719",NA,NA
"Otu07720",NA,NA
"Otu07721",NA,NA
"Otu07722",NA,NA
"Otu07724",NA,NA
"Otu07726",NA,NA
"Otu07727",NA,NA
"Otu07728",NA,NA
"Otu07731",NA,NA
"Otu07732",NA,NA
"Otu07733",NA,NA
"Otu07734",NA,NA
"Otu07736",NA,NA
"Otu07737",NA,NA
"Otu07739",NA,NA
"Otu07740","Ancylobacter","polymorphus"
"Otu07742",NA,NA
"Otu07743",NA,NA
"Otu07744",NA,NA
"Otu07745",NA,NA
"Otu07747",NA,NA
"Otu07748",NA,NA
"Otu07749",NA,NA
"Otu07750",NA,NA
"Otu07751",NA,NA
"Otu07752",NA,NA
"Otu07753",NA,NA
"Otu07755",NA,NA
"Otu07756",NA,NA
"Otu07757",NA,NA
"Otu07759",NA,NA
"Otu07760","Comamonas","testosteroni/thiooxydans"
"Otu07761",NA,NA
"Otu07764",NA,NA
"Otu07766",NA,NA
"Otu07767",NA,NA
"Otu07768",NA,NA
"Otu07769",NA,NA
"Otu07770",NA,NA
"Otu07773",NA,NA
"Otu07775","Geodermatophilus","amargosae/aquaeductus/nigrescens"
"Otu07776",NA,NA
"Otu07777",NA,NA
"Otu07778",NA,NA
"Otu07779","Alcanivorax","jadensis"
"Otu07780",NA,NA
"Otu07781",NA,NA
"Otu07782",NA,NA
"Otu07783",NA,NA
"Otu07784",NA,NA
"Otu07790",NA,NA
"Otu07791",NA,NA
"Otu07797","Planctopirus","limnophila"
"Otu07800",NA,NA
"Otu07801",NA,NA
"Otu07804","Sphingomonas","hankookensis/panni"
"Otu07805",NA,NA
"Otu07806",NA,NA
"Otu07807",NA,NA
"Otu07808",NA,NA
"Otu07809",NA,NA
"Otu07811",NA,NA
"Otu07812",NA,NA
"Otu07814",NA,NA
"Otu07815",NA,NA
"Otu07816",NA,NA
"Otu07817",NA,NA
"Otu07818",NA,NA
"Otu07821",NA,NA
"Otu07824",NA,NA
"Otu07825",NA,NA
"Otu07827",NA,NA
"Otu07828",NA,NA
"Otu07829",NA,NA
"Otu07830",NA,NA
"Otu07832",NA,NA
"Otu07835",NA,NA
"Otu07836",NA,NA
"Otu07837",NA,NA
"Otu07839",NA,NA
"Otu07841",NA,NA
"Otu07842",NA,NA
"Otu07843",NA,NA
"Otu07846",NA,NA
"Otu07847",NA,NA
"Otu07848",NA,NA
"Otu07849",NA,NA
"Otu07850",NA,"bongori/colletis/cowanii/dublinensis/muytjensii/sakazakii"
"Otu07851",NA,NA
"Otu07852",NA,NA
"Otu07854",NA,NA
"Otu07855","Vibrio","algivorus/casei/litoralis/penaeicida/rumoiensis"
"Otu07856",NA,NA
"Otu07858",NA,NA
"Otu07860",NA,NA
"Otu07862",NA,NA
"Otu07863",NA,NA
"Otu07864",NA,NA
"Otu07865","Nitrospira","cf./nitrosa"
"Otu07866",NA,NA
"Otu07867",NA,NA
"Otu07868",NA,NA
"Otu07869",NA,NA
"Otu07870",NA,NA
"Otu07872",NA,NA
"Otu07873",NA,NA
"Otu07876",NA,NA
"Otu07883",NA,NA
"Otu07886",NA,NA
"Otu07889",NA,NA
"Otu07890",NA,NA
"Otu07891",NA,NA
"Otu07892","Ureibacillus","thermosphaericus"
"Otu07895",NA,NA
"Otu07896",NA,NA
"Otu07898",NA,NA
"Otu07899",NA,NA
"Otu07900","Mucilaginibacter","gossypii/gossypiicola/polysacchareus"
"Otu07903",NA,NA
"Otu07904",NA,NA
"Otu07905",NA,NA
"Otu07906",NA,NA
"Otu07907",NA,NA
"Otu07909",NA,NA
"Otu07910",NA,NA
"Otu07911",NA,NA
"Otu07912",NA,NA
"Otu07913",NA,NA
"Otu07915",NA,NA
"Otu07916",NA,NA
"Otu07917",NA,NA
"Otu07918","Bermanella","marisrubri"
"Otu07920","Escherichia/Shigella","coli"
"Otu07921",NA,NA
"Otu07922",NA,NA
"Otu07924",NA,NA
"Otu07926",NA,NA
"Otu07927",NA,NA
"Otu07928",NA,NA
"Otu07929",NA,NA
"Otu07932",NA,NA
"Otu07933",NA,NA
"Otu07934",NA,NA
"Otu07935",NA,NA
"Otu07936",NA,NA
"Otu07937",NA,NA
"Otu07938",NA,NA
"Otu07939",NA,"aerilata/alkaliphila/gwakjiensis"
"Otu07940",NA,NA
"Otu07943",NA,NA
"Otu07945",NA,NA
"Otu07947",NA,NA
"Otu07948",NA,NA
"Otu07949",NA,NA
"Otu07950",NA,NA
"Otu07951",NA,NA
"Otu07952",NA,NA
"Otu07955",NA,NA
"Otu07957",NA,NA
"Otu07958","Lactobacillus","delbrueckii/equicursoris"
"Otu07960",NA,NA
"Otu07961",NA,NA
"Otu07964",NA,NA
"Otu07965",NA,NA
"Otu07967",NA,NA
"Otu07970",NA,NA
"Otu07971",NA,NA
"Otu07972",NA,NA
"Otu07973",NA,NA
"Otu07974",NA,NA
"Otu07975",NA,NA
"Otu07976",NA,NA
"Otu07977",NA,NA
"Otu07978",NA,NA
"Otu07981",NA,NA
"Otu07982",NA,NA
"Otu07983",NA,NA
"Otu07987",NA,NA
"Otu07988",NA,NA
"Otu07989",NA,NA
"Otu07991",NA,NA
"Otu07992","Bacillus","cereus/thuringiensis"
"Otu07993",NA,NA
"Otu07994","Weissella","ceti"
"Otu07996",NA,NA
"Otu07998",NA,NA
"Otu08000",NA,NA
"Otu08001",NA,NA
"Otu08002",NA,NA
"Otu08005",NA,NA
"Otu08006",NA,NA
"Otu08007",NA,NA
"Otu08008",NA,NA
"Otu08009",NA,NA
"Otu08010",NA,NA
"Otu08011",NA,NA
"Otu08012",NA,NA
"Otu08013","Marinicella","litoralis"
"Otu08014",NA,NA
"Otu08015",NA,NA
"Otu08017",NA,NA
"Otu08018",NA,NA
"Otu08020",NA,NA
"Otu08021",NA,NA
"Otu08022",NA,NA
"Otu08024",NA,NA
"Otu08025",NA,NA
"Otu08026",NA,NA
"Otu08027",NA,NA
"Otu08028",NA,NA
"Otu08029",NA,NA
"Otu08030",NA,NA
"Otu08032",NA,NA
"Otu08033",NA,NA
"Otu08034",NA,NA
"Otu08040",NA,NA
"Otu08042",NA,NA
"Otu08043",NA,NA
"Otu08044",NA,NA
"Otu08047",NA,NA
"Otu08048",NA,NA
"Otu08050","Enterococcus","avium/devriesei/faecium/gilvus/hawaiiensis/hermanniensis/hirae/malodoratus/pallens/pseudoavium/raffinosus/viikkiensis/xiangfangensis"
"Otu08053",NA,NA
"Otu08054",NA,NA
"Otu08055",NA,NA
"Otu08057",NA,NA
"Otu08058",NA,NA
"Otu08060",NA,NA
"Otu08061",NA,NA
"Otu08064","Sphingobacterium","anhuiense/faecium/kitahiroshimense"
"Otu08065",NA,NA
"Otu08066",NA,NA
"Otu08068",NA,NA
"Otu08071",NA,NA
"Otu08072",NA,NA
"Otu08075",NA,NA
"Otu08076",NA,NA
"Otu08077",NA,NA
"Otu08078",NA,NA
"Otu08079",NA,NA
"Otu08082",NA,NA
"Otu08083",NA,NA
"Otu08085",NA,NA
"Otu08086",NA,NA
"Otu08087",NA,NA
"Otu08088",NA,NA
"Otu08090",NA,NA
"Otu08093",NA,NA
"Otu08094",NA,NA
"Otu08095",NA,NA
"Otu08096",NA,NA
"Otu08097","Thalassobius","aestuarii"
"Otu08098",NA,NA
"Otu08100",NA,NA
"Otu08101","Klebsiella","michiganensis"
"Otu08102",NA,NA
"Otu08106","Nonlabens","marinus"
"Otu08107",NA,NA
"Otu08109",NA,NA
"Otu08110",NA,NA
"Otu08113",NA,NA
"Otu08115",NA,NA
"Otu08116",NA,NA
"Otu08117","Rheinheimera","aquatica/texasensis/tilapiae"
"Otu08119",NA,NA
"Otu08120",NA,NA
"Otu08121",NA,NA
"Otu08122",NA,NA
"Otu08123",NA,NA
"Otu08124",NA,NA
"Otu08125",NA,NA
"Otu08126",NA,NA
"Otu08127",NA,NA
"Otu08128",NA,NA
"Otu08129",NA,NA
"Otu08130",NA,NA
"Otu08131",NA,NA
"Otu08132",NA,NA
"Otu08133",NA,NA
"Otu08134",NA,NA
"Otu08136",NA,NA
"Otu08138",NA,NA
"Otu08139",NA,NA
"Otu08140",NA,NA
"Otu08142",NA,NA
"Otu08145",NA,NA
"Otu08151",NA,NA
"Otu08152",NA,NA
"Otu08153",NA,NA
"Otu08155",NA,NA
"Otu08156",NA,NA
"Otu08157",NA,NA
"Otu08158",NA,NA
"Otu08160",NA,NA
"Otu08161",NA,NA
"Otu08163",NA,NA
"Otu08164",NA,NA
"Otu08167",NA,NA
"Otu08168",NA,NA
"Otu08169",NA,NA
"Otu08170",NA,NA
"Otu08171",NA,NA
"Otu08174",NA,NA
"Otu08177",NA,NA
"Otu08178",NA,NA
"Otu08179",NA,NA
"Otu08181",NA,NA
"Otu08183",NA,NA
"Otu08185",NA,NA
"Otu08187",NA,NA
"Otu08189",NA,NA
"Otu08190",NA,NA
"Otu08192",NA,NA
"Otu08194",NA,NA
"Otu08195",NA,NA
"Otu08196",NA,NA
"Otu08198",NA,NA
"Otu08201","Acaryochloris","marina"
"Otu08205",NA,NA
"Otu08206",NA,NA
"Otu08208",NA,NA
"Otu08210",NA,NA
"Otu08211",NA,NA
"Otu08212",NA,NA
"Otu08213",NA,NA
"Otu08214",NA,"ampelinus/avenae/wautersii"
"Otu08215","Devosia","limi"
"Otu08217",NA,NA
"Otu08218",NA,NA
"Otu08219",NA,NA
"Otu08220",NA,NA
"Otu08222","Flavobacterium","tegetincola"
"Otu08223",NA,NA
"Otu08226",NA,NA
"Otu08227",NA,NA
"Otu08228",NA,NA
"Otu08230",NA,NA
"Otu08231",NA,NA
"Otu08232",NA,NA
"Otu08233",NA,NA
"Otu08235",NA,NA
"Otu08236",NA,NA
"Otu08237",NA,NA
"Otu08238",NA,NA
"Otu08239",NA,NA
"Otu08243",NA,NA
"Otu08245",NA,NA
"Otu08246",NA,NA
"Otu08248",NA,NA
"Otu08250",NA,NA
"Otu08251",NA,NA
"Otu08253",NA,NA
"Otu08254",NA,NA
"Otu08256",NA,NA
"Otu08258",NA,NA
"Otu08261",NA,NA
"Otu08263",NA,NA
"Otu08264",NA,NA
"Otu08265","Chryseobacterium","anthropi/haifense"
"Otu08266",NA,NA
"Otu08268",NA,NA
"Otu08270",NA,NA
"Otu08271",NA,NA
"Otu08272",NA,NA
"Otu08273",NA,NA
"Otu08277",NA,NA
"Otu08280",NA,NA
"Otu08281",NA,NA
"Otu08282",NA,NA
"Otu08283",NA,NA
"Otu08284",NA,NA
"Otu08290","Staphylococcus","fleurettii/lentus"
"Otu08294",NA,NA
"Otu08295",NA,NA
"Otu08297",NA,NA
"Otu08298",NA,NA
"Otu08299",NA,NA
"Otu08300",NA,NA
"Otu08301",NA,NA
"Otu08303",NA,NA
"Otu08306",NA,NA
"Otu08307",NA,NA
"Otu08308",NA,NA
"Otu08309",NA,NA
"Otu08310",NA,NA
"Otu08311",NA,NA
"Otu08312",NA,NA
"Otu08313",NA,NA
"Otu08314",NA,NA
"Otu08316",NA,NA
"Otu08319",NA,NA
"Otu08320",NA,NA
"Otu08321",NA,NA
"Otu08322",NA,NA
"Otu08323",NA,NA
"Otu08324",NA,NA
"Otu08325",NA,NA
"Otu08326",NA,NA
"Otu08328",NA,NA
"Otu08332",NA,NA
"Otu08333",NA,NA
"Otu08337",NA,NA
"Otu08338",NA,NA
"Otu08339",NA,NA
"Otu08341",NA,NA
"Otu08344",NA,NA
"Otu08346",NA,NA
"Otu08347",NA,NA
"Otu08349",NA,NA
"Otu08350",NA,NA
"Otu08352",NA,NA
"Otu08354",NA,NA
"Otu08358",NA,NA
"Otu08359",NA,NA
"Otu08360",NA,NA
"Otu08361",NA,NA
"Otu08363",NA,NA
"Otu08365",NA,NA
"Otu08366",NA,NA
"Otu08368",NA,NA
"Otu08369",NA,NA
